Id,MSZoning,LotArea,Neighborhood,OverallQual,YearBuilt,YearRemodAdd,ExterQual,Foundation,TotalBsmtSF,HeatingQC,GrLivArea,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,KitchenQual,SalePrice
1749,RL,,NridgHt,8,1926,1945,TA,CBlock,540.0,TA,1225,2,0,2,4,0,2.0,452.4149545074037,63,1,TA,182027
1750,RL,7346.0,Sawyer,5,1911,1927,Gd,CBlock,1236.0,Ex,1989,2,0,3,7,0,3.0,845.7420315790846,17,20,Gd,220392
1751,RL,14129.0,NAmes,7,1916,1917,TA,PConc,1047.0,Gd,1745,2,0,4,6,0,1.0,216.8333741680658,24,112,TA,201870
1752,RL,10603.0,Edwards,5,1905,1929,Gd,PConc,634.0,Ex,598,2,0,2,6,1,2.0,459.4355295815459,126,1,TA,135052
1753,RL,7103.0,Timber,2,1996,2008,TA,PConc,759.0,Fa,1232,2,1,2,5,1,3.0,802.7687738023419,41,2,Gd,195479
1754,FV,8231.0,NAmes,5,1904,1942,TA,CBlock,1018.0,Ex,1187,3,1,2,4,1,2.0,544.6976486569642,5,27,TA,152661
1755,RL,7703.0,Sawyer,10,1956,1983,Ex,CBlock,1277.0,Ex,1251,2,1,3,6,1,3.0,624.7303120895231,80,8,TA,234732
1756,RM,9869.0,CollgCr,8,1927,1932,Gd,CBlock,1443.0,TA,1844,1,1,3,6,2,1.0,267.4503065564612,14,15,Gd,249510
1757,FV,10518.0,Sawyer,10,1977,1979,TA,CBlock,959.0,Fa,1507,1,0,3,7,1,2.0,507.73399480498034,40,53,Gd,226273
1758,RL,15686.0,OldTown,7,1968,2002,TA,CBlock,590.0,Gd,944,1,0,2,4,2,3.0,667.4048977924623,35,6,TA,178839
1759,RL,4251.0,Sawyer,4,1958,1975,TA,PConc,1071.0,Ex,1346,2,0,3,5,0,2.0,452.66710787986676,13,38,TA,171758
1760,RL,9895.0,NridgHt,7,1932,1942,Gd,PConc,1535.0,Ex,1716,1,0,3,7,1,2.0,377.99291432309593,6,21,TA,222299
1761,RL,9053.0,NAmes,6,1961,1980,TA,CBlock,513.0,TA,1412,1,0,3,7,1,,603.0466656678547,11,70,TA,180107
1762,RL,12839.0,Gilbert,8,1949,1953,TA,BrkTil,713.0,Gd,1242,3,0,3,6,0,2.0,560.9252248986204,5,108,Gd,199434
1763,RL,11064.0,Mitchel,4,2004,2010,Fa,CBlock,1183.0,Ex,1632,1,0,3,5,0,0.0,0.0,16,19,Gd,193249
1764,RL,11771.0,Gilbert,7,1918,1939,TA,PConc,1046.0,Ex,2147,1,0,3,5,1,3.0,821.9016905512617,295,26,Gd,259987
1765,RL,11035.0,NridgHt,5,1985,2003,TA,PConc,836.0,TA,1684,1,0,3,7,0,2.0,465.55865936302,25,41,TA,200678
1766,RH,7204.0,Timber,6,1968,1983,Gd,CBlock,1066.0,Gd,2020,1,1,3,7,0,2.0,554.888632180982,99,11,Fa,228126
1767,RL,13633.0,NAmes,8,1965,1988,TA,CBlock,1293.0,Gd,1268,2,1,4,8,1,3.0,705.3533787756826,39,7,Gd,223822
1768,FV,,Somerst,6,1993,1996,Gd,CBlock,970.0,Ex,1496,3,1,3,5,1,2.0,478.1987542935225,54,100,TA,225994
1769,RL,12746.0,NAmes,6,1946,1960,Gd,PConc,944.0,Gd,1488,2,1,2,4,2,2.0,482.69916393454014,8,17,TA,213223
1770,RL,13792.0,NAmes,6,1938,1962,TA,PConc,1176.0,Fa,1547,2,0,4,7,1,3.0,690.8380192504818,16,0,Ex,219905
1771,RL,11253.0,NridgHt,6,1967,2001,TA,BrkTil,918.0,Ex,1676,2,0,3,7,1,3.0,875.9344237709975,35,54,TA,231869
1772,C,14442.0,Sawyer,8,1932,1945,Ex,PConc,1342.0,Gd,1132,2,0,2,5,0,2.0,553.9116195848887,106,27,TA,201177
1773,RL,11132.0,NAmes,9,1912,1930,TA,PConc,,Ex,1758,1,1,2,4,1,1.0,253.29845614999837,2,5,Gd,209789
1774,RL,9342.0,CollgCr,10,1983,2010,TA,CBlock,732.0,Ex,848,1,1,4,7,0,2.0,561.4740898391486,35,0,TA,192468
1775,RM,9980.0,Timber,8,1953,1988,Ex,Slab,624.0,TA,965,3,0,4,7,1,2.0,402.37569708527246,2,10,Gd,197504
1776,RL,9928.0,Somerst,6,1906,1912,TA,CBlock,1111.0,TA,2354,1,0,3,6,0,2.0,426.29247328693805,30,78,Gd,237695
1777,RL,8441.0,Sawyer,7,1978,2007,TA,CBlock,614.0,Gd,1295,1,1,3,7,0,3.0,792.7099286122166,49,81,Gd,201061
1778,RH,14895.0,BrkSide,6,1986,2004,Ex,PConc,609.0,Ex,1791,2,0,2,4,0,3.0,816.1982900227099,68,11,TA,229564
1779,FV,10888.0,Edwards,5,1913,1937,TA,PConc,385.0,Ex,2179,2,1,3,7,1,3.0,775.1466791630176,7,54,Gd,219602
1780,RL,10284.0,Timber,8,1986,2001,TA,PConc,885.0,TA,574,1,0,1,4,2,2.0,387.03831949530087,9,17,TA,161576
1781,RL,11164.0,NoRidge,3,1918,1957,TA,CBlock,990.0,Ex,1950,1,0,3,7,0,3.0,654.3898928096028,31,31,TA,190482
1782,RH,18939.0,Somerst,9,1953,1960,Gd,PConc,844.0,TA,1759,2,1,2,4,0,2.0,524.9955119902501,311,12,TA,238217
1783,C,6604.0,SawyerW,6,1992,2009,TA,BrkTil,1417.0,Ex,2156,2,1,3,5,1,1.0,322.794168677238,22,21,TA,242386
1784,RL,7464.0,Somerst,7,1919,1946,Gd,PConc,1394.0,TA,1027,1,1,3,6,1,0.0,0.0,27,10,Gd,167038
1785,RM,5858.0,OldTown,7,1928,1943,Gd,CBlock,1578.0,TA,2080,2,0,3,6,0,2.0,594.6382579082464,28,1,TA,254935
1786,RL,9302.0,NridgHt,9,1923,1941,Gd,CBlock,1013.0,Ex,1204,2,0,2,6,0,,780.5752879971269,4,4,Gd,213491
1787,RL,10736.0,Somerst,7,1981,1997,TA,CBlock,1355.0,Gd,1921,2,1,3,5,0,2.0,519.9494588473626,74,10,TA,258213
1788,RL,8604.0,Timber,7,1962,1974,TA,PConc,1092.0,Ex,1485,2,0,4,6,1,2.0,437.99087196463546,14,112,TA,218526
1789,RL,8380.0,CollgCr,3,1973,1979,Ex,BrkTil,1062.0,Ex,1808,1,0,3,7,0,3.0,835.6639847746455,60,101,TA,214939
1790,RL,10427.0,NoRidge,7,2004,2010,Ex,PConc,859.0,Ex,1519,2,1,3,5,0,0.0,0.0,32,52,Gd,215431
1791,RL,8493.0,SawyerW,5,1956,1965,Gd,CBlock,321.0,Gd,764,2,0,3,6,0,,812.3459137917348,47,7,TA,143978
1792,RL,10930.0,NoRidge,8,1907,1940,Gd,CBlock,1191.0,Ex,500,1,0,3,6,1,2.0,501.84118117285607,2,17,Gd,166094
1793,RL,13342.0,Edwards,7,1989,2010,TA,PConc,1346.0,Gd,1583,2,1,3,7,2,0.0,0.0,110,17,Gd,233254
1794,RL,12031.0,BrkSide,7,1961,1985,TA,CBlock,542.0,Ex,1394,1,1,5,9,2,3.0,742.1044695331241,13,14,Gd,207618
1795,C,12643.0,Edwards,3,1928,1933,Fa,CBlock,997.0,Ex,1659,1,0,2,6,1,1.0,256.7387409346868,55,1,Gd,169729
1796,RM,,Gilbert,4,1973,1996,Fa,BrkTil,1297.0,Gd,1399,2,0,2,5,1,2.0,560.0045934527138,79,22,TA,187621
1797,RL,10848.0,Timber,8,1916,1933,TA,BrkTil,892.0,Gd,2307,1,1,3,7,0,2.0,424.0262282558466,38,2,TA,245730
1798,FV,9524.0,Gilbert,4,1965,1987,Ex,PConc,1357.0,Gd,1592,2,1,4,6,1,1.0,205.2123272105467,20,48,Gd,207426
1799,RL,7683.0,NWAmes,4,1905,1910,Gd,PConc,957.0,Gd,1321,2,1,5,9,0,0.0,0.0,190,35,TA,147435
1800,RL,8826.0,Timber,2,1957,1985,TA,PConc,842.0,TA,1634,2,0,3,5,1,1.0,293.2172289372285,16,13,Gd,174891
1801,RH,8428.0,SawyerW,10,1968,1992,TA,Slab,1375.0,Ex,1328,2,0,3,6,2,1.0,300.78233850403245,148,31,TA,240153
1802,RL,12195.0,Crawfor,8,1927,1943,TA,PConc,719.0,Ex,1537,2,1,3,5,1,3.0,639.8030804060935,8,7,TA,220084
1803,RL,11040.0,CollgCr,6,1961,1984,Fa,CBlock,782.0,Gd,1013,1,1,3,5,1,2.0,475.8275698758576,24,9,TA,161407
1804,RL,12090.0,NridgHt,6,1940,1950,TA,CBlock,731.0,Gd,1496,2,1,3,5,1,2.0,411.2470847333054,7,11,Gd,202557
1805,RL,6518.0,CollgCr,6,1968,1993,Gd,CBlock,657.0,Gd,1308,3,0,4,7,2,2.0,466.9633024167728,0,47,TA,201138
1806,RL,14295.0,NWAmes,8,1981,2010,Gd,PConc,1045.0,Gd,1050,1,0,3,5,0,3.0,851.0563285544425,15,7,Gd,206684
1807,RH,8719.0,CollgCr,7,1989,2010,TA,PConc,846.0,Ex,2290,1,0,3,5,1,3.0,748.839739479744,4,24,TA,262179
1808,RL,6699.0,NridgHt,5,1983,1985,TA,PConc,1146.0,Ex,1066,1,1,3,7,0,2.0,477.5675552225727,214,6,TA,172655
1809,FV,8682.0,Sawyer,5,1940,1950,Gd,PConc,479.0,Gd,1502,2,1,3,7,1,3.0,799.057718077009,71,10,TA,192212
1810,FV,17451.0,NridgHt,4,1948,1985,TA,PConc,663.0,Ex,1178,2,0,3,7,0,2.0,452.29687461143175,0,8,Gd,162869
1811,RL,8836.0,Crawfor,7,1990,2003,TA,PConc,1015.0,Ex,1618,2,0,3,5,0,2.0,595.5787018929115,12,31,TA,221212
1812,RL,9024.0,Timber,8,1948,1973,TA,CBlock,1440.0,Ex,990,2,0,1,3,1,2.0,500.4370983344884,55,22,TA,199142
1813,RL,9423.0,OldTown,5,1975,1995,Gd,PConc,1113.0,Ex,1836,2,0,2,5,0,2.0,475.89234542240604,25,38,TA,219095
1814,RL,9554.0,Somerst,2,1970,2008,TA,PConc,823.0,Gd,2314,2,1,3,5,0,2.0,535.2109540877367,89,7,TA,211186
1815,RL,7655.0,Edwards,4,1902,1931,TA,PConc,553.0,Ex,1164,2,1,4,6,1,2.0,556.3571696126628,35,0,TA,137961
1816,C,10429.0,NAmes,10,1909,1916,Gd,PConc,805.0,Fa,1986,2,0,3,6,1,,1191.517028817911,53,34,TA,266180
1817,RM,13226.0,Somerst,6,1997,2010,TA,PConc,987.0,Gd,1347,2,0,3,5,0,3.0,731.1027984367652,45,3,Gd,222016
1818,RL,10942.0,SawyerW,8,1988,2010,TA,PConc,,Ex,2102,2,1,3,6,1,2.0,565.163391361623,50,8,TA,231560
1819,RL,6666.0,Crawfor,7,1934,1955,TA,CBlock,635.0,Ex,2375,2,0,2,5,1,2.0,506.07269671399985,13,10,Gd,248613
1820,RL,8966.0,Somerst,6,1979,1985,Gd,PConc,778.0,Ex,1406,2,0,5,9,1,,463.3171987415783,23,41,TA,223899
1821,RL,8345.0,Gilbert,5,1901,1909,Fa,BrkTil,922.0,Gd,891,2,1,4,6,1,1.0,226.69565412987296,2,29,TA,129459
1822,FV,10158.0,Timber,4,1923,1923,Gd,PConc,983.0,Ex,1879,2,1,2,6,0,2.0,434.1809933820198,44,6,Gd,218866
1823,FV,13991.0,Crawfor,7,1973,2001,TA,BrkTil,816.0,Ex,1589,2,1,3,5,0,2.0,455.49836006665316,30,27,TA,211169
1824,RL,,Gilbert,8,1937,1944,TA,CBlock,1151.0,Ex,1700,2,0,3,7,0,0.0,0.0,71,36,TA,211397
1825,RL,9735.0,CollgCr,7,1921,1924,TA,CBlock,1037.0,Gd,1364,2,0,5,8,0,3.0,813.6038641607433,11,14,TA,195644
1826,RL,15332.0,NoRidge,7,1925,1959,TA,BrkTil,888.0,Gd,1146,2,0,3,6,0,2.0,425.52730064348304,28,8,Gd,188267
1827,RL,12628.0,Edwards,3,1942,1944,TA,PConc,1193.0,Gd,1964,1,0,3,6,0,2.0,395.2165447871039,9,34,Gd,185402
1828,RL,11722.0,NAmes,10,1954,1993,TA,PConc,1168.0,TA,1627,1,1,3,6,1,1.0,216.63120532610768,47,28,Fa,227620
1829,RL,15874.0,Mitchel,8,1938,1944,TA,PConc,563.0,Ex,922,2,0,4,6,1,,226.69791375258555,94,2,Gd,171415
1830,RL,11469.0,Somerst,6,1990,2010,Gd,PConc,990.0,Gd,1774,2,1,2,4,2,3.0,722.7060860480692,72,32,TA,225579
1831,RL,4040.0,Somerst,10,1928,1928,Ex,PConc,1267.0,Ex,1694,3,0,3,7,0,2.0,570.3718113805228,144,20,Gd,269151
1832,RL,12497.0,Edwards,7,2010,2010,Gd,CBlock,1317.0,Gd,1369,2,0,2,4,0,3.0,700.70548269903,178,41,Gd,216140
1833,RL,5223.0,SawyerW,7,2001,2010,Fa,PConc,,Gd,2147,2,1,4,6,1,4.0,1201.6599952212728,73,6,TA,262984
1834,RL,11356.0,Crawfor,8,1919,1956,TA,PConc,930.0,Ex,1252,1,0,2,6,0,2.0,399.18800646071793,16,8,Gd,197229
1835,RL,4858.0,Crawfor,8,1990,1996,Fa,PConc,1126.0,Ex,1432,1,0,4,7,1,2.0,479.0820487542616,12,23,Fa,201016
1836,RL,8599.0,Gilbert,7,1940,1962,Ex,CBlock,1242.0,TA,1807,2,0,3,7,1,3.0,820.6993802222762,29,19,TA,256626
1837,RL,8908.0,NridgHt,4,1953,1963,TA,Slab,1034.0,Ex,1530,1,0,3,7,0,4.0,1101.664630283972,254,14,TA,189519
1838,RM,7689.0,Mitchel,6,1919,1951,Ex,CBlock,1068.0,Ex,946,2,0,5,8,0,2.0,479.8571626166964,26,41,Ex,176094
1839,RL,8953.0,SawyerW,9,2007,2010,TA,PConc,925.0,TA,1573,2,0,5,9,0,3.0,840.1578090405778,11,24,Fa,224269
1840,RL,13097.0,OldTown,5,1918,1954,Gd,PConc,598.0,Gd,1334,2,1,3,7,0,3.0,823.0976798256195,144,37,Gd,174405
1841,RH,7858.0,CollgCr,6,1983,1999,Gd,CBlock,947.0,Gd,1842,2,1,2,6,0,2.0,459.0731204412494,24,4,TA,217109
1842,RL,11635.0,Timber,6,1998,2010,TA,PConc,796.0,TA,1560,2,0,3,5,0,2.0,518.8957081066653,58,39,Gd,220125
1843,RL,7103.0,Edwards,6,2010,2010,Gd,Slab,797.0,Ex,1537,1,0,3,6,1,3.0,813.3251955669161,77,18,Gd,230933
1844,RL,9431.0,NWAmes,7,1965,1996,TA,PConc,1430.0,Ex,1080,2,1,3,6,0,2.0,463.3679139456305,92,1,TA,184892
1845,RL,10971.0,SawyerW,9,1929,1931,TA,PConc,1285.0,Gd,1407,2,0,3,7,1,0.0,0.0,86,8,TA,211776
1846,RL,7010.0,Somerst,5,1952,1986,TA,Slab,491.0,Gd,1888,1,1,1,3,0,2.0,449.8782832029414,90,0,Gd,184402
1847,RL,6064.0,NAmes,4,1933,1946,Fa,BrkTil,674.0,Ex,1189,1,1,3,6,0,1.0,,55,18,TA,136674
1848,RL,11475.0,BrkSide,5,1921,1951,Gd,CBlock,890.0,Ex,1486,1,0,3,6,0,2.0,425.0133610148295,25,11,TA,198797
1849,RL,13369.0,OldTown,9,1966,1996,TA,PConc,807.0,Ex,1125,1,1,2,6,0,3.0,759.3024178796304,55,131,Gd,190968
1850,FV,9762.0,NWAmes,7,1905,1921,TA,CBlock,1095.0,TA,1026,3,1,3,7,0,0.0,0.0,90,60,Gd,160841
1851,RL,8628.0,Gilbert,6,1978,2001,TA,PConc,626.0,Ex,1466,2,1,3,7,0,2.0,482.35225152024424,21,52,Gd,202974
1852,RL,10467.0,OldTown,8,1926,1948,Ex,PConc,1287.0,TA,1569,2,0,3,6,0,2.0,404.80414632073416,17,20,Gd,236308
1853,RL,10166.0,NAmes,9,1909,1926,TA,PConc,,Fa,2297,2,0,2,6,0,2.0,547.9888040195433,21,49,Gd,230411
1854,RM,10728.0,Edwards,8,1972,1985,Ex,CBlock,897.0,TA,1317,2,1,3,7,1,2.0,521.3768029844964,40,9,Gd,233639
1855,RM,2415.0,NWAmes,9,1996,2010,Gd,CBlock,995.0,Gd,1479,2,0,3,7,1,,565.2446332182019,2,24,TA,231718
1856,RM,6792.0,Crawfor,5,1995,2009,Gd,PConc,874.0,Ex,999,3,1,3,5,0,1.0,239.56584506080492,75,14,Gd,190392
1857,RL,7464.0,Gilbert,8,1947,1952,Ex,BrkTil,390.0,Ex,1744,2,0,4,8,0,2.0,568.0308420128599,7,5,TA,226595
1858,RL,10452.0,Somerst,6,1969,1995,Ex,PConc,1003.0,Gd,1659,2,0,3,6,1,2.0,502.3567787236901,7,2,Fa,228614
1859,RL,10557.0,Mitchel,8,2004,2010,Ex,PConc,903.0,Ex,2095,2,1,2,6,1,2.0,506.7900475657242,11,24,Fa,270099
1860,RL,11908.0,BrkSide,8,1958,1993,TA,CBlock,713.0,Ex,1944,2,1,3,6,2,3.0,940.2647992816744,43,3,TA,255996
1861,RL,10772.0,NoRidge,8,1999,2006,Gd,CBlock,1329.0,Gd,1640,1,1,5,7,0,2.0,470.91944210368376,16,37,Gd,249442
1862,RH,6097.0,NridgHt,7,1958,1972,Gd,Slab,1200.0,Ex,1311,2,1,2,4,0,1.0,286.8237709346455,22,76,Ex,214496
1863,RL,14341.0,NAmes,5,1901,1903,TA,CBlock,1731.0,Gd,1581,3,0,4,8,1,2.0,528.7810964328568,134,5,TA,206072
1864,RL,13815.0,Gilbert,7,1928,1940,Gd,PConc,1250.0,Ex,1455,1,0,3,6,1,2.0,465.68570646527104,93,19,Ex,209082
1865,RL,6225.0,Crawfor,10,1967,2000,Ex,Slab,806.0,Ex,1881,2,1,4,8,0,2.0,421.05854657219163,95,40,Gd,265882
1866,RL,10998.0,Somerst,9,1964,1987,TA,BrkTil,728.0,Ex,1830,2,0,3,7,1,2.0,438.0148969726706,43,10,TA,234629
1867,RL,8213.0,Gilbert,3,1982,2010,Gd,PConc,851.0,TA,1381,1,1,3,6,0,2.0,567.8404878712706,100,76,Gd,170389
1868,RL,10416.0,Somerst,5,1925,1956,Gd,CBlock,800.0,TA,915,2,0,4,7,0,3.0,906.0959574153262,75,65,TA,173052
1869,RH,13159.0,Somerst,5,1988,2010,TA,CBlock,1032.0,Ex,2033,1,0,3,6,0,3.0,758.2295912889203,153,3,TA,233476
1870,RL,16390.0,OldTown,8,1909,1938,TA,PConc,538.0,Ex,1732,2,0,2,5,0,2.0,508.6329057572674,3,0,TA,210336
1871,C,,Somerst,8,1952,1964,TA,Slab,1194.0,TA,1372,1,0,3,6,1,2.0,546.5872059893892,1,112,TA,216420
1872,RL,10884.0,Sawyer,5,1978,1978,TA,PConc,1027.0,Ex,1717,3,1,2,4,1,2.0,504.3981217611911,9,94,Gd,226090
1873,RL,8980.0,NoRidge,7,1958,1991,TA,CBlock,1159.0,Ex,1529,1,1,4,6,1,3.0,848.9730034173291,132,16,TA,237023
1874,RL,10546.0,Sawyer,8,1921,1935,TA,PConc,656.0,Ex,2027,1,1,3,5,0,3.0,776.2460025596866,46,1,Gd,218747
1875,RL,14079.0,CollgCr,8,1950,1963,Gd,CBlock,1074.0,Gd,728,1,0,4,7,0,1.0,254.06623940957329,27,28,TA,154652
1876,RL,9865.0,BrkSide,7,1947,1975,TA,CBlock,1389.0,Ex,1341,3,0,4,7,0,1.0,229.02361457517645,35,10,Gd,201240
1877,RL,7341.0,NAmes,7,1920,1953,Gd,PConc,741.0,Ex,2139,2,0,2,5,0,2.0,443.28397523160305,88,82,TA,221599
1878,RL,5140.0,CollgCr,7,1921,1938,TA,PConc,,Gd,1725,2,0,3,7,1,1.0,155.22735959364272,132,47,Fa,185356
1879,C,11539.0,BrkSide,6,1999,2005,TA,Slab,1213.0,Ex,2209,2,0,4,6,0,2.0,574.0470079965123,65,31,Ex,260155
1880,RL,10741.0,Gilbert,7,1997,2010,TA,CBlock,709.0,Gd,1011,2,0,3,5,1,1.0,245.60178834333024,71,10,Gd,199224
1881,RM,8062.0,OldTown,7,1929,1959,TA,CBlock,930.0,Gd,1928,1,0,5,9,1,2.0,,19,36,Gd,231272
1882,RL,13078.0,Sawyer,9,1924,1948,Fa,PConc,1442.0,Ex,1904,2,0,3,7,0,3.0,574.346343325311,31,10,Gd,248864
1883,RL,8734.0,Edwards,7,2008,2010,Gd,PConc,737.0,Ex,827,1,0,1,3,1,4.0,923.1864681073178,108,1,Gd,200195
1884,RL,9596.0,SawyerW,8,1927,1940,Gd,CBlock,1463.0,Gd,1381,3,0,4,7,0,2.0,453.69881250302626,77,21,TA,208221
1885,FV,9950.0,SawyerW,5,1964,1971,TA,CBlock,899.0,Ex,1457,2,0,2,4,1,2.0,452.31361476615353,57,20,TA,194715
1886,RL,8947.0,Sawyer,6,1944,1970,TA,PConc,663.0,Ex,852,2,0,2,5,1,3.0,779.9552528837364,3,43,TA,165605
1887,RL,10707.0,NoRidge,1,1967,1968,TA,CBlock,,Gd,1390,1,1,3,5,0,1.0,253.6674565958801,2,60,TA,117834
1888,RL,13454.0,CollgCr,5,1906,1922,TA,PConc,1032.0,Gd,1849,2,0,4,6,0,2.0,418.32224398281767,6,13,Gd,199573
1889,RL,6572.0,Mitchel,8,1948,1984,TA,PConc,1003.0,Ex,1343,1,1,3,7,1,2.0,422.12953400556006,43,17,Gd,204442
1890,RM,11465.0,NoRidge,10,1908,1921,Fa,CBlock,769.0,Ex,1596,1,0,3,7,0,2.0,422.01928686017806,38,19,TA,206231
1891,RL,10516.0,Timber,4,1935,1959,TA,PConc,1030.0,Ex,1599,1,1,3,6,1,2.0,608.6315652540306,142,11,TA,193680
1892,RL,10461.0,Somerst,6,1982,2010,TA,PConc,379.0,Gd,1495,2,0,3,6,0,1.0,294.7816788607489,59,40,Ex,199475
1893,RM,12615.0,NridgHt,8,1900,1928,TA,CBlock,1065.0,Gd,1217,2,1,3,5,1,2.0,448.86206005402414,17,22,Gd,200032
1894,RL,10147.0,NAmes,5,1909,1928,TA,CBlock,1389.0,Gd,1763,2,0,3,7,2,2.0,381.40434080025614,8,73,Gd,209890
1895,RL,11440.0,Timber,7,1935,1955,TA,CBlock,470.0,Gd,865,1,1,3,6,1,2.0,507.6826545807512,94,31,Gd,158894
1896,RL,12147.0,NoRidge,8,1972,1993,TA,CBlock,877.0,TA,1503,2,0,4,7,0,1.0,251.40820348713015,30,7,Gd,211440
1897,RM,8486.0,NAmes,7,2008,2010,Fa,CBlock,737.0,Ex,2054,2,0,3,6,0,3.0,778.5225288289558,52,5,TA,238979
1898,RH,10897.0,NoRidge,5,1945,1981,TA,PConc,546.0,Ex,1321,1,1,2,4,0,2.0,544.48243354864,41,13,TA,159314
1899,RL,9247.0,NWAmes,6,2005,2010,Gd,PConc,384.0,TA,1209,1,0,4,7,1,,527.1022372037565,5,12,Gd,196729
1900,RM,9601.0,Somerst,8,1931,1947,TA,CBlock,645.0,Ex,1790,3,1,3,6,0,2.0,433.0136281099848,2,15,TA,219426
1901,RL,9033.0,Timber,7,1931,1946,TA,PConc,927.0,Ex,1565,3,0,4,8,0,2.0,517.642465229841,23,6,Gd,221339
1902,RL,11413.0,Timber,1,1905,1906,Ex,CBlock,1344.0,Ex,1798,3,0,2,6,2,,275.6147072600696,22,114,TA,181040
1903,RL,10244.0,NoRidge,8,1947,1950,TA,CBlock,543.0,TA,1515,2,1,2,6,0,2.0,456.5598966197976,56,4,TA,201529
1904,RL,11183.0,Edwards,3,1937,1957,TA,PConc,1088.0,Ex,544,1,0,3,5,1,1.0,258.9986940626758,50,31,TA,117800
1905,RL,9947.0,NoRidge,8,1916,1954,TA,CBlock,1065.0,Ex,1971,1,0,3,7,1,1.0,233.41657847596576,173,0,Gd,241559
1906,RM,5187.0,NAmes,5,1973,2006,TA,BrkTil,1501.0,Gd,2328,2,1,3,7,1,2.0,619.7701832564737,97,15,Gd,245744
1907,RL,10094.0,Timber,10,1926,1955,TA,PConc,1171.0,Ex,2013,2,1,3,7,0,2.0,420.3903716679788,34,11,TA,261379
1908,C,10190.0,OldTown,6,1953,1958,Fa,PConc,1188.0,TA,500,3,1,2,6,0,2.0,569.356936191716,34,14,Gd,149751
1909,RL,10727.0,Mitchel,6,1949,1965,Gd,CBlock,1209.0,Ex,1680,2,0,3,6,2,2.0,399.75123431448384,56,20,Gd,225897
1910,RL,8218.0,Edwards,5,1934,1972,Gd,PConc,722.0,Gd,1313,2,0,3,5,0,2.0,607.5831611129964,6,27,Gd,179956
1911,RL,6413.0,BrkSide,6,1984,2008,TA,PConc,828.0,Ex,1066,1,0,3,6,1,2.0,431.5070559545354,400,26,TA,170392
1912,RL,11873.0,BrkSide,9,1924,1928,TA,PConc,1335.0,TA,1549,3,0,3,6,1,2.0,511.38029263936016,36,29,Gd,232895
1913,FV,9179.0,Somerst,10,1927,1931,Gd,CBlock,384.0,TA,1440,2,1,3,5,0,2.0,402.2484087981917,120,55,Fa,215385
1914,RL,10513.0,NoRidge,6,2010,2010,Gd,CBlock,795.0,TA,1703,1,0,3,6,1,2.0,419.00113297869734,171,65,Gd,230087
1915,RH,9155.0,SawyerW,6,1914,1929,TA,CBlock,600.0,TA,1522,2,0,3,7,1,2.0,553.8648228574773,43,40,Gd,192963
1916,C,9981.0,Crawfor,8,1903,1939,Gd,BrkTil,1070.0,Ex,1051,1,0,3,5,1,2.0,561.6897386881683,5,2,TA,183463
1917,RL,8652.0,NoRidge,9,1992,2010,TA,CBlock,873.0,TA,1269,1,1,2,5,1,2.0,514.3615359420588,42,97,Gd,225621
1918,RL,7095.0,Somerst,7,1972,1980,TA,Slab,1187.0,Gd,1204,2,1,3,6,1,2.0,544.4648999294145,45,88,TA,205810
1919,RL,11421.0,SawyerW,6,1926,1930,TA,CBlock,967.0,TA,813,2,1,4,8,0,4.0,1125.3854491184768,77,37,TA,175969
1920,RL,8190.0,Sawyer,6,1925,1926,Gd,PConc,536.0,Gd,951,1,0,3,6,1,3.0,688.4240822580617,2,21,TA,164770
1921,RL,10491.0,Mitchel,7,1918,1926,TA,Slab,550.0,Ex,1415,2,1,2,5,0,1.0,208.03115697049554,31,8,TA,177005
1922,RL,,Mitchel,1,1991,2010,TA,PConc,998.0,Gd,2069,3,1,5,8,1,0.0,0.0,128,42,Gd,195481
1923,RL,8239.0,OldTown,7,1916,1937,TA,CBlock,768.0,Ex,1285,2,0,3,5,0,0.0,0.0,237,63,TA,160822
1924,RL,6388.0,Gilbert,6,1942,1963,TA,PConc,840.0,Gd,1197,2,0,2,4,0,2.0,523.3172888120597,10,32,TA,171854
1925,RL,17278.0,NoRidge,8,1940,1961,Gd,CBlock,1281.0,Ex,1027,1,0,3,6,0,1.0,,102,29,Gd,186645
1926,RL,8416.0,Mitchel,4,1941,1974,Gd,BrkTil,1227.0,Ex,1512,1,0,3,6,0,2.0,459.10095256584316,7,6,Gd,203020
1927,RL,11870.0,NridgHt,7,1949,1977,Gd,PConc,1539.0,Fa,1971,1,1,3,7,0,3.0,813.3697688669798,91,13,Gd,244247
1928,RH,15818.0,SawyerW,7,1983,2010,Gd,PConc,905.0,TA,2301,1,0,3,5,1,,539.2483025570784,16,38,Gd,270931
1929,RL,12369.0,BrkSide,7,2008,2010,TA,PConc,807.0,TA,1614,1,0,3,5,0,2.0,543.3990547333411,160,0,TA,215053
1930,RL,,SawyerW,3,1939,1956,TA,CBlock,,TA,1555,1,1,2,4,1,2.0,475.5324573793644,59,30,Ex,161215
1931,RM,9798.0,SawyerW,7,1938,1944,Gd,PConc,831.0,Gd,1282,2,1,3,6,0,2.0,546.7953298897145,25,43,TA,196201
